1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 0100000030EC7B21
Is Mission Active?  true
Mission Start:  Wed Sep 19 10:41:00 PDT 2018
Sample Rate:  Every 10 minute(s)
Number of Mission Samples:  5328
Total Samples:  28839
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
10/12/18 5:21:00 AM,C,15
10/12/18 5:31:00 AM,C,13.5
10/12/18 5:41:00 AM,C,13.5
10/12/18 5:51:00 AM,C,14
10/12/18 6:01:00 AM,C,14
10/12/18 6:11:00 AM,C,14
10/12/18 6:21:00 AM,C,14
10/12/18 6:31:00 AM,C,14
10/12/18 6:41:00 AM,C,14
10/12/18 6:51:00 AM,C,14
10/12/18 7:01:00 AM,C,14.5
10/12/18 7:11:00 AM,C,14
10/12/18 7:21:00 AM,C,13.5
10/12/18 7:31:00 AM,C,14.5
10/12/18 7:41:00 AM,C,15
10/12/18 7:51:00 AM,C,15.5
10/12/18 8:01:00 AM,C,15
10/12/18 8:11:00 AM,C,15.5
10/12/18 8:21:00 AM,C,16
10/12/18 8:31:00 AM,C,16.5
10/12/18 8:41:00 AM,C,19
10/12/18 8:51:00 AM,C,21
10/12/18 9:01:00 AM,C,22.5
10/12/18 9:11:00 AM,C,23.5
10/12/18 9:21:00 AM,C,24
10/12/18 9:31:00 AM,C,24.5
10/12/18 9:41:00 AM,C,25
10/12/18 9:51:00 AM,C,25.5
10/12/18 10:01:00 AM,C,26
10/12/18 10:11:00 AM,C,26.5
10/12/18 10:21:00 AM,C,27
10/12/18 10:31:00 AM,C,27
10/12/18 10:41:00 AM,C,27.5
10/12/18 10:51:00 AM,C,28
10/12/18 11:01:00 AM,C,28.5
10/12/18 11:11:00 AM,C,28.5
10/12/18 11:21:00 AM,C,29.5
10/12/18 11:31:00 AM,C,29
10/12/18 11:41:00 AM,C,28.5
10/12/18 11:51:00 AM,C,28.5
10/12/18 12:01:00 PM,C,28.5
10/12/18 12:11:00 PM,C,29
10/12/18 12:21:00 PM,C,30.5
10/12/18 12:31:00 PM,C,30
10/12/18 12:41:00 PM,C,30.5
10/12/18 12:51:00 PM,C,31
10/12/18 1:01:00 PM,C,31
10/12/18 1:11:00 PM,C,31
10/12/18 1:21:00 PM,C,31
10/12/18 1:31:00 PM,C,31
10/12/18 1:41:00 PM,C,29.5
10/12/18 1:51:00 PM,C,30
10/12/18 2:01:00 PM,C,29.5
10/12/18 2:11:00 PM,C,29
10/12/18 2:21:00 PM,C,29.5
10/12/18 2:31:00 PM,C,29.5
10/12/18 2:41:00 PM,C,29.5
10/12/18 2:51:00 PM,C,29.5
10/12/18 3:01:00 PM,C,29
10/12/18 3:11:00 PM,C,28.5
10/12/18 3:21:00 PM,C,28.5
10/12/18 3:31:00 PM,C,28
10/12/18 3:41:00 PM,C,26.5
10/12/18 3:51:00 PM,C,27.5
10/12/18 4:01:00 PM,C,26.5
10/12/18 4:11:00 PM,C,25.5
10/12/18 4:21:00 PM,C,24.5
10/12/18 4:31:00 PM,C,23.5
10/12/18 4:41:00 PM,C,23.5
10/12/18 4:51:00 PM,C,23
10/12/18 5:01:00 PM,C,22.5
10/12/18 5:11:00 PM,C,21.5
10/12/18 5:21:00 PM,C,21
10/12/18 5:31:00 PM,C,20.5
10/12/18 5:41:00 PM,C,20
10/12/18 5:51:00 PM,C,19
10/12/18 6:01:00 PM,C,18.5
10/12/18 6:11:00 PM,C,18.5
10/12/18 6:21:00 PM,C,18
10/12/18 6:31:00 PM,C,17.5
10/12/18 6:41:00 PM,C,17.5
10/12/18 6:51:00 PM,C,16.5
10/12/18 7:01:00 PM,C,16
10/12/18 7:11:00 PM,C,15.5
10/12/18 7:21:00 PM,C,15.5
10/12/18 7:31:00 PM,C,15.5
10/12/18 7:41:00 PM,C,15
10/12/18 7:51:00 PM,C,15
10/12/18 8:01:00 PM,C,15
10/12/18 8:11:00 PM,C,15
10/12/18 8:21:00 PM,C,15
10/12/18 8:31:00 PM,C,14.5
10/12/18 8:41:00 PM,C,14.5
10/12/18 8:51:00 PM,C,14.5
10/12/18 9:01:00 PM,C,14.5
10/12/18 9:11:00 PM,C,14.5
10/12/18 9:21:00 PM,C,14.5
10/12/18 9:31:00 PM,C,14.5
10/12/18 9:41:00 PM,C,14.5
10/12/18 9:51:00 PM,C,14.5
10/12/18 10:01:00 PM,C,14.5
10/12/18 10:11:00 PM,C,14.5
10/12/18 10:21:00 PM,C,14.5
10/12/18 10:31:00 PM,C,14.5
10/12/18 10:41:00 PM,C,14.5
10/12/18 10:51:00 PM,C,14.5
10/12/18 11:01:00 PM,C,14.5
10/12/18 11:11:00 PM,C,14.5
10/12/18 11:21:00 PM,C,14.5
10/12/18 11:31:00 PM,C,14.5
10/12/18 11:41:00 PM,C,14.5
10/12/18 11:51:00 PM,C,14.5
10/13/18 12:01:00 AM,C,14
10/13/18 12:11:00 AM,C,14.5
